run_id,coating_gap,position,frame_number,rule,value
R1,1100,top-to-bottom-center,232,rule3_trend_up,0.4924
R1,1100,top-to-bottom-center,253,rule3_trend_down,0.4067
R1,1100,top-to-bottom-center,286,rule3_trend_down,0.3124
R1,1100,top-to-bottom-center,297,rule3_trend_up,0.3381
R1,1100,top-to-bottom-center,327,rule3_trend_up,0.4048
R1,1100,top-to-bottom-center,342,rule3_trend_down,0.4333
R1,1100,top-to-bottom-center,386,rule3_trend_down,0.3543
R1,1100,top-to-bottom-center,128,ewma_upper,0.4997
R1,1100,top-to-bottom-center,128,ewma_upper,0.5495
R1,1100,top-to-bottom-center,132,ewma_upper,0.5396
R1,1100,top-to-bottom-center,132,ewma_upper,0.5231
R1,1100,top-to-bottom-center,132,ewma_upper,0.6014
R1,1100,top-to-bottom-center,132,ewma_upper,0.5697
R1,1100,top-to-bottom-center,132,ewma_upper,0.4929
R1,1100,top-to-bottom-center,132,ewma_upper,0.5429
R1,1100,top-to-bottom-center,132,ewma_upper,0.5372
R1,1100,top-to-bottom-center,223,ewma_upper,0.5223
R1,1100,top-to-bottom-center,223,ewma_upper,0.5207
R1,1100,top-to-bottom-center,223,ewma_upper,0.5194
R1,1100,top-to-bottom-center,223,ewma_upper,0.4984
R1,1100,top-to-bottom-center,232,ewma_upper,0.516
R1,1100,top-to-bottom-center,232,ewma_upper,0.4871
R1,1100,top-to-bottom-center,239,ewma_upper,0.4908
R1,1100,top-to-bottom-center,239,ewma_upper,0.4869
R1,1100,top-to-bottom-center,239,ewma_upper,0.5019
R1,1100,top-to-bottom-center,239,ewma_upper,0.5444
R1,1100,top-to-bottom-center,245,ewma_upper,0.5355
R1,1100,top-to-bottom-center,245,ewma_upper,0.497
R1,1100,top-to-bottom-center,264,ewma_upper,0.5162
R1,1100,top-to-bottom-center,264,ewma_upper,0.4959
R1,1100,top-to-bottom-center,277,ewma_upper,0.4871
R1,1100,top-to-bottom-center,356,ewma_upper,0.5
R1,1100,top-to-bottom-center,356,ewma_upper,0.4974
R1,1100,top-to-bottom-center,361,ewma_upper,0.509
R1,1100,top-to-bottom-center,361,ewma_upper,0.533
R1,1100,top-to-bottom-center,361,ewma_upper,0.5349
R1,1100,top-to-bottom-center,361,ewma_upper,0.5365
R1,1100,top-to-bottom-center,361,ewma_upper,0.4921
R1,1100,top-to-bottom-center,370,ewma_upper,0.5051
R1,1100,top-to-bottom-center,370,ewma_upper,0.4861
R1,1100,top-to-bottom-center,370,ewma_upper,0.5089
R1,1100,top-to-bottom-center,372,ewma_upper,0.4959
R1,1100,top-to-bottom-center,372,ewma_upper,0.491
R1,1100,top-to-bottom-center-1,338,rule1_upper,0.9
R1,1100,top-to-bottom-center-1,342,rule1_upper,0.9
R1,1100,top-to-bottom-center-1,372,rule1_upper,0.9714
R1,1100,top-to-bottom-center-1,387,rule1_upper,0.9143
R1,1100,top-to-bottom-center-1,402,rule1_upper,0.9429
R1,1100,top-to-bottom-center-1,502,rule1_upper,0.9429
R1,1100,top-to-bottom-center-1,521,rule1_upper,0.9429
R1,1100,top-to-bottom-center-1,120,rule2_run9,0.4
R1,1100,top-to-bottom-center-1,267,rule2_run9,0.4143
R1,1100,top-to-bottom-center-1,329,rule2_run9,0.6714
R1,1100,top-to-bottom-center-1,342,rule2_run9,0.5143
R1,1100,top-to-bottom-center-1,372,rule2_run9,0.6143
R1,1100,top-to-bottom-center-1,397,rule2_run9,0.5143
R1,1100,top-to-bottom-center-1,402,rule2_run9,0.4714
R1,1100,top-to-bottom-center-1,468,rule2_run9,0.4714
R1,1100,top-to-bottom-center-1,481,rule2_run9,0.5
R1,1100,top-to-bottom-center-1,488,rule2_run9,0.5
R1,1100,top-to-bottom-center-1,521,rule2_run9,0.6571
R1,1100,top-to-bottom-center-1,161,rule3_trend_up,0.4352
R1,1100,top-to-bottom-center-1,220,rule3_trend_up,0.5133
R1,1100,top-to-bottom-center-1,241,rule3_trend_down,0.3514
R1,1100,top-to-bottom-center-1,250,rule3_trend_up,0.4295
R1,1100,top-to-bottom-center-1,280,rule3_trend_up,0.3981
R1,1100,top-to-bottom-center-1,284,rule3_trend_up,0.4295
R1,1100,top-to-bottom-center-1,329,rule3_trend_up,0.5324
R1,1100,top-to-bottom-center-1,225,ewma_upper,0.5864
R1,1100,top-to-bottom-center-1,329,ewma_upper,0.5961
R1,1100,top-to-bottom-center-1,329,ewma_upper,0.5867
R1,1100,top-to-bottom-center-1,329,ewma_upper,0.6036
R1,1100,top-to-bottom-center-1,338,ewma_upper,0.6629
R1,1100,top-to-bottom-center-1,338,ewma_upper,0.6132
R1,1100,top-to-bottom-center-1,338,ewma_upper,0.6334
R1,1100,top-to-bottom-center-1,338,ewma_upper,0.6096
R1,1100,top-to-bottom-center-1,338,ewma_upper,0.6248
R1,1100,top-to-bottom-center-1,338,ewma_upper,0.6398
R1,1100,top-to-bottom-center-1,338,ewma_upper,0.6262
R1,1100,top-to-bottom-center-1,338,ewma_upper,0.6495
R1,1100,top-to-bottom-center-1,338,ewma_upper,0.6625
R1,1100,top-to-bottom-center-1,342,ewma_upper,0.6414
R1,1100,top-to-bottom-center-1,342,ewma_upper,0.616
R1,1100,top-to-bottom-center-1,342,ewma_upper,0.6356
R1,1100,top-to-bottom-center-1,342,ewma_upper,0.6457
R1,1100,top-to-bottom-center-1,342,ewma_upper,0.6965
R1,1100,top-to-bottom-center-1,342,ewma_upper,0.6972
R1,1100,top-to-bottom-center-1,342,ewma_upper,0.6406
R1,1100,top-to-bottom-center-1,342,ewma_upper,0.6554
R1,1100,top-to-bottom-center-1,342,ewma_upper,0.6729
R1,1100,top-to-bottom-center-1,372,ewma_upper,0.7126
R1,1100,top-to-bottom-center-1,372,ewma_upper,0.6558
R1,1100,top-to-bottom-center-1,372,ewma_upper,0.6789
R1,1100,top-to-bottom-center-1,372,ewma_upper,0.6374
R1,1100,top-to-bottom-center-1,372,ewma_upper,0.6871
R1,1100,top-to-bottom-center-1,372,ewma_upper,0.6839
R1,1100,top-to-bottom-center-1,372,ewma_upper,0.67
R1,1100,top-to-bottom-center-1,372,ewma_upper,0.6989
R1,1100,top-to-bottom-center-1,372,ewma_upper,0.7534
R1,1100,top-to-bottom-center-1,387,ewma_upper,0.7484
R1,1100,top-to-bottom-center-1,387,ewma_upper,0.7473
R1,1100,top-to-bottom-center-1,387,ewma_upper,0.7493
R1,1100,top-to-bottom-center-1,387,ewma_upper,0.7823
R1,1100,top-to-bottom-center-1,387,ewma_upper,0.7715
R1,1100,top-to-bottom-center-1,387,ewma_upper,0.7144
R1,1100,top-to-bottom-center-1,397,ewma_upper,0.6744
R1,1100,top-to-bottom-center-1,397,ewma_upper,0.6309
R1,1100,top-to-bottom-center-1,397,ewma_upper,0.6047
R1,1100,top-to-bottom-center-1,397,ewma_upper,0.6352
R1,1100,top-to-bottom-center-1,397,ewma_upper,0.6162
R1,1100,top-to-bottom-center-1,397,ewma_upper,0.5901
R1,1100,top-to-bottom-center-1,402,ewma_upper,0.6607
R1,1100,top-to-bottom-center-1,402,ewma_upper,0.6971
R1,1100,top-to-bottom-center-1,402,ewma_upper,0.7263
R1,1100,top-to-bottom-center-1,402,ewma_upper,0.7153
R1,1100,top-to-bottom-center-1,402,ewma_upper,0.7208
R1,1100,top-to-bottom-center-1,402,ewma_upper,0.6966
R1,1100,top-to-bottom-center-1,402,ewma_upper,0.6516
R1,1100,top-to-bottom-center-1,402,ewma_upper,0.6127
R1,1100,top-to-bottom-center-1,402,ewma_upper,0.6102
R1,1100,top-to-bottom-center-1,425,ewma_upper,0.6596
R1,1100,top-to-bottom-center-1,425,ewma_upper,0.6705
R1,1100,top-to-bottom-center-1,425,ewma_upper,0.6421
R1,1100,top-to-bottom-center-1,425,ewma_upper,0.6423
R1,1100,top-to-bottom-center-1,425,ewma_upper,0.6681
R1,1100,top-to-bottom-center-1,425,ewma_upper,0.6145
R1,1100,top-to-bottom-center-1,425,ewma_upper,0.5944
R1,1100,top-to-bottom-center-1,425,ewma_upper,0.6413
R1,1100,top-to-bottom-center-1,425,ewma_upper,0.6844
R1,1100,top-to-bottom-center-1,447,ewma_upper,0.6161
R1,1100,top-to-bottom-center-1,447,ewma_upper,0.6012
R1,1100,top-to-bottom-center-1,447,ewma_upper,0.6124
R1,1100,top-to-bottom-center-1,447,ewma_upper,0.6499
R1,1100,top-to-bottom-center-1,468,ewma_upper,0.6571
R1,1100,top-to-bottom-center-1,468,ewma_upper,0.6199
R1,1100,top-to-bottom-center-1,468,ewma_upper,0.5959
R1,1100,top-to-bottom-center-1,481,ewma_upper,0.584
R1,1100,top-to-bottom-center-1,481,ewma_upper,0.6013
R1,1100,top-to-bottom-center-1,488,ewma_upper,0.584
R1,1100,top-to-bottom-center-1,488,ewma_upper,0.6023
R1,1100,top-to-bottom-center-1,488,ewma_upper,0.619
R1,1100,top-to-bottom-center-1,493,ewma_upper,0.6409
R1,1100,top-to-bottom-center-1,493,ewma_upper,0.6556
R1,1100,top-to-bottom-center-1,493,ewma_upper,0.6073
R1,1100,top-to-bottom-center-1,502,ewma_upper,0.6077
R1,1100,top-to-bottom-center-1,502,ewma_upper,0.609
R1,1100,top-to-bottom-center-1,521,ewma_upper,0.59
R1,1100,top-to-bottom-center-1,521,ewma_upper,0.6606
R1,1100,top-to-bottom-center-1,521,ewma_upper,0.6885
R1,1100,top-to-bottom-center-1,521,ewma_upper,0.6822
R1,1100,top-to-bottom-center-1,521,ewma_upper,0.6943
R7,700,middle,1,rule1_upper,0.9571
R7,700,middle,512,rule1_upper,1.0
R7,700,middle,520,rule1_upper,1.0
R7,700,middle,212,rule2_run9,0.2143
R7,700,middle,500,rule2_run9,0.1286
R7,700,middle,566,rule2_run9,0.5714
R7,700,middle,574,rule2_run9,0.8429
R7,700,middle,100,rule3_trend_down,0.3514
R7,700,middle,120,rule3_trend_down,0.2543
R7,700,middle,212,rule3_trend_down,0.2867
R7,700,middle,212,rule3_trend_down,0.1543
R7,700,middle,500,rule3_trend_up,0.1829
R7,700,middle,520,rule3_trend_up,0.4533
R7,700,middle,1,ewma_upper,0.5561
R7,700,middle,212,ewma_lower,0.1274
R7,700,middle,212,ewma_lower,0.1448
R7,700,middle,212,ewma_lower,0.1415
R7,700,middle,212,ewma_lower,0.1477
R7,700,middle,253,ewma_lower,0.1315
R7,700,middle,253,ewma_lower,0.1195
R7,700,middle,343,ewma_lower,0.1412
R7,700,middle,354,ewma_lower,0.1272
R7,700,middle,500,ewma_lower,0.1401
R7,700,middle,503,ewma_lower,0.1407
R7,700,middle,520,ewma_upper,0.5752
R7,700,middle,520,ewma_upper,0.5894
R7,700,middle,520,ewma_upper,0.5458
R7,700,middle,553,ewma_upper,0.5834
R7,700,middle,553,ewma_upper,0.5581
R7,700,middle,558,ewma_upper,0.5865
R7,700,middle,558,ewma_upper,0.6263
R7,700,middle,558,ewma_upper,0.6811
R7,700,middle,558,ewma_upper,0.6877
R7,700,middle,566,ewma_upper,0.6645
R7,700,middle,566,ewma_upper,0.6973
R7,700,middle,566,ewma_upper,0.715
R7,700,middle,566,ewma_upper,0.6834
R7,700,middle,566,ewma_upper,0.6782
R7,700,middle,566,ewma_upper,0.6054
R7,700,middle,566,ewma_upper,0.6586
R7,700,middle,566,ewma_upper,0.6869
R7,700,middle,566,ewma_upper,0.6666
R7,700,middle,574,ewma_upper,0.6476
R7,700,middle,574,ewma_upper,0.6809
R7,700,middle,574,ewma_upper,0.7076
R7,700,middle,574,ewma_upper,0.7404
R7,700,middle,574,ewma_upper,0.6894
R7,700,middle,574,ewma_upper,0.7201
R7,700,middle,581,ewma_upper,0.7247
R7,700,middle,581,ewma_upper,0.7283
R7,700,middle,581,ewma_upper,0.6598
R7,700,middle,581,ewma_upper,0.6993
R7,700,middle,581,ewma_upper,0.7166
R7,700,middle,581,ewma_upper,0.7361
R7,700,middle,581,ewma_upper,0.7574
